Date,PX_LAST
2018/8/27,2848.23
2018/8/28,2842.23
2018/8/29,2842.43
2018/8/30,2845.09
2018/8/31,2844.2
2018/9/3,2844.2
2018/9/4,2833.71
2018/9/5,2833.64
2018/9/6,2840.44
2018/9/7,2830.15
2018/9/10,2834.6
2018/9/11,2829.21
2018/9/12,2834.47
2018/9/13,2836.94
2018/9/14,2833.41
2018/9/17,2834.01
2018/9/18,2824.72
2018/9/19,2819.74
2018/9/20,2825.72
2018/9/21,2828.43
2018/9/24,2826.57
2018/9/25,2822.62
2018/9/26,2831.04
2018/9/27,2833.95
2018/9/28,2834.06
2018/10/1,2831.64
2018/10/2,2835.83
2018/10/3,2817.48
2018/10/4,2810.13
2018/10/5,2803.94
2018/10/9,2808.17
2018/10/10,2802.25
2018/10/11,2816.4
2018/10/12,2814.05
2018/10/15,2809.7
2018/10/16,2811.77
2018/10/17,2807.59
2018/10/18,2806.11
2018/10/19,2799.79
2018/10/22,2800.49
2018/10/23,2800.67
2018/10/24,2805.98
2018/10/25,2803.5
2018/10/26,2808.87
2018/10/29,2807.55
2018/10/30,2800.13
2018/10/31,2792.67
2018/11/1,2794.27
2018/11/2,2786.09
2018/11/5,2791.28
2018/11/6,2793.72
2018/11/7,2797.98
2018/11/8,2795.26
2018/11/9,2799.23
2018/11/13,2799.26
2018/11/14,2796.29
2018/11/15,2786.91
2018/11/16,2794.27
2018/11/19,2794.74
2018/11/20,2790.35
2018/11/21,2792.86
2018/11/23,2793.64
2018/11/26,2793.32
2018/11/27,2790.81
2018/11/28,2789.53
2018/11/29,2788.24
2018/11/30,2788.02
2018/12/3,2796.93
2018/12/4,2805.5
2018/12/6,2804.07
2018/12/7,2809.46
2018/12/10,2808.91
2018/12/11,2809.88
2018/12/12,2811.66
2018/12/13,2814.62
2018/12/14,2819.01
2018/12/17,2824.05
2018/12/18,2829.78
2018/12/19,2838.35
2018/12/20,2826.69
2018/12/21,2822.67
2018/12/24,2826.86
2018/12/26,2816.9
2018/12/27,2821.77
2018/12/28,2822
2018/12/31,2829.02
2019/1/2,2834.08
2019/1/3,2847.61
2019/1/4,2833.71
2019/1/7,2836.66
2019/1/8,2836.11
2019/1/9,2840.62
2019/1/10,2837.58
2019/1/11,2843.07
2019/1/14,2839.48
2019/1/15,2839.66
2019/1/16,2841.5
2019/1/17,2843.14
2019/1/18,2846.88
2019/1/22,2858.09
2019/1/23,2858.67
2019/1/24,2868
2019/1/25,2866.01
2019/1/28,2867.89
2019/1/29,2874.42
2019/1/30,2878.5
2019/1/31,2895.56
2019/2/1,2891.44
2019/2/4,2889.27
2019/2/5,2897.86
2019/2/6,2897.55
2019/2/7,2901.47
2019/2/8,2904.81
2019/2/11,2901.31
2019/2/12,2899.28
2019/2/13,2897.34
2019/2/14,2901.84
2019/2/15,2903.89
2019/2/19,2907.45
2019/2/20,2905.47
2019/2/21,2898.01
2019/2/22,2904.96
2019/2/25,2905.59
2019/2/26,2911.37
2019/2/27,2901.11
2019/2/28,2901.84
2019/3/1,2897.06
2019/3/4,2904.73
2019/3/5,2904.71
2019/3/6,2907.98
2019/3/7,2916.44
2019/3/8,2916.27
2019/3/11,2915.11
2019/3/12,2925.22
2019/3/13,2923.12
2019/3/14,2918.73
2019/3/15,2926.79
2019/3/18,2928.49
2019/3/19,2927.48
2019/3/20,2939.26
2019/3/21,2942.91
2019/3/22,2960.12
2019/3/25,2967.72
2019/3/26,2970.01
2019/3/27,2977.96
2019/3/28,2976.93
2019/3/29,2974.53
2019/4/1,2962.07
2019/4/2,2965.51
2019/4/3,2960.99
2019/4/4,2963.65
2019/4/5,2968.23
2019/4/8,2966.81
2019/4/9,2972.85
2019/4/10,2978.46
2019/4/11,2977.01
2019/4/12,2974.29
2019/4/15,2977.74
2019/4/16,2971.72
2019/4/17,2972.18
2019/4/18,2977.26
2019/4/22,2970.51
2019/4/23,2975.14
2019/4/24,2985.37
2019/4/25,2983.81
2019/4/26,2990.57
2019/4/29,2984.94
2019/4/30,2990.68
2019/5/1,2991.69
2019/5/2,2980.84
2019/5/3,2985.85
2019/5/6,2989.2
2019/5/7,2996.96
2019/5/8,2989.57
2019/5/9,2989.75
2019/5/10,2989.98
2019/5/13,2995.22
2019/5/14,2994.03
2019/5/15,3001.6
2019/5/16,2999.26
2019/5/17,3001.26
2019/5/20,2996.91
2019/5/21,2994.52
2019/5/22,2998.64
2019/5/23,3011.74
2019/5/24,3005.59
2019/5/28,3015.5
2019/5/29,3014.78
2019/5/30,3022.01
2019/5/31,3033.53
2019/6/3,3043.27
2019/6/4,3036.46
2019/6/5,3036.61
2019/6/6,3037.7
2019/6/7,3049.92
2019/6/10,3044.39
2019/6/11,3045.95
2019/6/12,3046.17
2019/6/13,3053.88
2019/6/14,3053.7
2019/6/17,3057.11
2019/6/18,3067.55
2019/6/19,3077.15
2019/6/20,3092.89
2019/6/21,3085.42
2019/6/24,3100.14
2019/6/25,3101.03
2019/6/26,3091.31
2019/6/27,3103.19
2019/6/28,3107.73
2019/7/1,3106.53
2019/7/2,3117.69
2019/7/3,3124.7
2019/7/5,3105.1
2019/7/8,3109.14
2019/7/9,3103.17
2019/7/10,3101.21
2019/7/11,3090.38
2019/7/12,3093.67
2019/7/15,3098.06
2019/7/16,3092.38
2019/7/17,3104.98
2019/7/18,3108.44
2019/7/19,3108.76
2019/7/22,3112.78
2019/7/23,3109.56
2019/7/24,3116.79
2019/7/25,3113.79
2019/7/26,3114.92
2019/7/29,3120.45
2019/7/30,3116.61
2019/7/31,3125.11
2019/8/1,3147.6
2019/8/2,3149.78
2019/8/5,3161.33
2019/8/6,3164.48
2019/8/7,3173.16
2019/8/8,3170.93
2019/8/9,3167.28
2019/8/12,3188.89
2019/8/13,3181.38
2019/8/14,3197.27
2019/8/15,3205.68
2019/8/16,3204.96
2019/8/19,3194.16
2019/8/20,3205.36
2019/8/21,3207.8
2019/8/22,3201.51
2019/8/23,3218.84
2019/8/26,3213.55
2019/8/27,3228.12
2019/8/28,3231.2
2019/8/29,3221.71
2019/8/30,3223.39
2019/9/2,3223.39
2019/9/3,3227.84
2019/9/4,3229.84
2019/9/5,3207.42
2019/9/6,3215.52
2019/9/9,3201.19
2019/9/10,3180.96
2019/9/11,3176.25
2019/9/12,3166.58
2019/9/13,3143.98
2019/9/16,3158.8
2019/9/17,3164.4
2019/9/18,3172.36
2019/9/19,3180.26
2019/9/20,3186.51
2019/9/23,3197.97
2019/9/24,3211.52
2019/9/25,3187.37
2019/9/26,3199.19
2019/9/27,3200.87
2019/9/30,3202.42
2019/10/1,3208.72
2019/10/2,3210.99
2019/10/3,3223.27
2019/10/4,3229.18
2019/10/7,3221.11
2019/10/8,3220.93
2019/10/9,3212.13
2019/10/10,3198.93
2019/10/11,3188.32
2019/10/15,3190.51
2019/10/16,3195.26
2019/10/17,3195.96
2019/10/18,3198.76
2019/10/21,3194.2
2019/10/22,3202.75
2019/10/23,3202.42
2019/10/24,3202.52
2019/10/25,3198.48
2019/10/28,3191.49
2019/10/29,3194.51
2019/10/30,3201.46
2019/10/31,3221.86
2019/11/1,3216.18
2019/11/4,3206.24
2019/11/5,3190.95
2019/11/6,3203.91
2019/11/7,3184.15
2019/11/8,3182.42
2019/11/12,3189.78
2019/11/13,3196.77
2019/11/14,3207.93
2019/11/15,3204.39
2019/11/18,3210.09
2019/11/19,3215.94
2019/11/20,3223.07
2019/11/21,3214.81
2019/11/22,3217.7
2019/11/25,3224.65
2019/11/26,3233.55
2019/11/27,3230.22
2019/11/29,3229.97
2019/12/2,3214.26
2019/12/3,3241.34
2019/12/4,3229.02
2019/12/5,3229.14
2019/12/6,3224.45
2019/12/9,3230.63
2019/12/10,3231.55
2019/12/11,3241.31
2019/12/12,3220.57
2019/12/13,3242.58
2019/12/16,3231.65
2019/12/17,3233.44
2019/12/18,3229.45
2019/12/19,3235.07
2019/12/20,3234.59
2019/12/23,3231.3
2019/12/24,3237.81
2019/12/26,3238.96
2019/12/27,3248.14
2019/12/30,3244.46
2019/12/31,3240.3
2020/1/2,3246.15
2020/1/3,3261.99
2020/1/6,3252.4
2020/1/7,3246.61
2020/1/8,3236.3
2020/1/9,3246.19
2020/1/10,3258.28
2020/1/13,3253.91
2020/1/14,3258.88
2020/1/15,3266.04
2020/1/16,3264.93
2020/1/17,3264.32
2020/1/21,3280.73
2020/1/22,3284.72
2020/1/23,3288.28
2020/1/24,3298.98
2020/1/27,3304.85
